ID,Marked,Frame0,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15
e90a4e95f97f28c201fe6e381035adab,1,"[[(301, 380), (220, 429)], [(163, 111), (87, 172)]]","[[(298, 382), (223, 425)], [(170, 114), (108, 174)]]","[[(301, 381), (229, 427)], [(374, 468), (342, 506)], [(184, 112), (147, 181)]]","[[(377, 466), (329, 511)], [(293, 372), (233, 426)], [(195, 119), (234, 175)]]","[[(366, 465), (301, 513)]]","[[(327, 463), (258, 513)]]","[[(286, 460), (222, 518)]]","[[(239, 463), (181, 515)]]","[[(203, 460), (154, 520)]]",N/M,N/M,N/M,N/M,"[[(239, 115), (170, 173)]]","[[(293, 371), (226, 425)], [(206, 118), (125, 175)]]","[[(300, 379), (217, 425)], [(185, 113), (104, 175)]]"
e90b05c111e7f0899d32bd2bad832961,1,N/M,N/M,N/M,N/M,N/M,N/M,"[[(330, 103), (404, 169)]]","[[(349, 103), (429, 166)]]","[[(353, 102), (427, 168)]]","[[(341, 103), (403, 165)]]","[[(319, 106), (361, 165)]]","[[(311, 104), (277, 167)]]","[[(262, 104), (226, 161)]]",N/M,N/M,N/M
e938d27a69495739699e989798ccfa5e,1,"[[(368, 471), (299, 546)], [(300, 532), (339, 609)]]","[[(375, 470), (291, 536)], [(306, 536), (348, 609)]]","[[(375, 471), (275, 541)], [(298, 531), (340, 610)]]","[[(262, 476), (354, 536)], [(327, 611), (280, 531)]]","[[(239, 473), (325, 538)], [(301, 609), (258, 528)]]","[[(214, 474), (278, 539)], [(267, 606), (234, 534)]]","[[(188, 474), (243, 538)]]","[[(165, 472), (204, 535)]]","[[(431, 206), (348, 259)], [(143, 476), (182, 530)]]","[[(403, 201), (306, 258)]]","[[(343, 202), (254, 257)]]",N/M,"[[(255, 532), (217, 605)]]","[[(301, 479), (250, 537)], [(272, 537), (240, 608)]]","[[(326, 477), (276, 532)], [(298, 608), (270, 529)]]","[[(350, 473), (289, 534)], [(325, 611), (292, 531)]]"
e946e8d899c3e968f56e36a80eb3b313,1,"[[(300, 582), (341, 649)]]","[[(328, 584), (364, 650)]]","[[(341, 589), (366, 642)]]",N/M,N/M,N/M,"[[(287, 521), (245, 596)], [(281, 643), (260, 593)], [(290, 213), (371, 258)]]","[[(231, 522), (187, 596)], [(245, 590), (212, 647)], [(249, 213), (336, 259)]]","[[(186, 517), (143, 598)], [(210, 585), (172, 644)], [(210, 212), (301, 256)]]","[[(189, 587), (139, 650)], [(171, 216), (256, 259)]]","[[(176, 589), (129, 653)], [(222, 211), (143, 260)]]","[[(183, 586), (136, 654)]]",N/M,"[[(222, 650), (182, 590)]]","[[(268, 651), (219, 588)]]","[[(260, 579), (306, 649)]]"
e972396f2c525bfc18bfdb300b3510d1,1,"[[(182, 350), (148, 410)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(332, 350), (365, 410)]]","[[(307, 349), (343, 410)]]","[[(276, 345), (318, 411)]]","[[(243, 347), (282, 415)]]","[[(244, 347), (202, 413)]]","[[(220, 338), (170, 415)]]","[[(191, 345), (157, 409)]]"
e984c01d47f95816b214ea29ff943660,1,"[[(354, 592), (294, 523)]]","[[(306, 528), (368, 592)]]","[[(299, 522), (360, 591)]]","[[(281, 526), (331, 588)]]","[[(257, 522), (294, 585)]]","[[(226, 523), (255, 579)]]","[[(198, 527), (214, 573)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(275, 530), (231, 584)]]","[[(307, 531), (256, 591)]]","[[(335, 523), (280, 589)]]"
e9c97bb2cf608b1f0e23f078b10502bc,1,"[[(282, 261), (210, 299)]]","[[(285, 261), (214, 300)]]","[[(281, 255), (216, 301)]]","[[(277, 256), (219, 301)]]",N/M,N/M,"[[(407, 279), (363, 236)]]","[[(400, 280), (358, 230)], [(311, 381), (382, 438)]]","[[(418, 214), (342, 281)], [(272, 381), (352, 437)]]","[[(406, 214), (301, 276)], [(226, 381), (309, 438)]]","[[(358, 213), (253, 275)], [(261, 380), (189, 436)]]","[[(294, 216), (195, 277)], [(217, 379), (153, 437)]]","[[(238, 215), (149, 278)], [(182, 381), (153, 433)]]","[[(183, 209), (118, 279)], [(231, 255), (282, 303)]]","[[(220, 260), (282, 302)], [(109, 209), (143, 278)]]","[[(286, 300), (211, 261)]]"
e9d689ab1d4af3dec583132948cc2273,1,"[[(252, 305), (183, 250)]]","[[(240, 247), (188, 307)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(319, 303), (292, 252)]]","[[(276, 249), (311, 306)]]","[[(250, 248), (305, 306)]]","[[(227, 252), (294, 306)]]","[[(205, 251), (280, 304)]]","[[(193, 253), (264, 303)]]"
e9e2bc4f4f319943935551d502fc11c2,1,"[[(141, 585), (167, 632)]]","[[(165, 583), (194, 632)]]","[[(204, 585), (230, 634)]]",N/M,N/M,N/M,N/M,"[[(372, 591), (400, 642)]]","[[(345, 591), (378, 643)]]","[[(305, 592), (345, 643)]]","[[(249, 588), (307, 639)]]","[[(198, 583), (263, 639)]]","[[(157, 588), (210, 650)]]","[[(184, 583), (130, 636)]]","[[(157, 585), (125, 638)]]","[[(152, 586), (122, 634)]]"
ea6e3b358c16a95112e71f504c136dfe,1,"[[(402, 197), (336, 135)]]","[[(374, 198), (303, 131)]]","[[(260, 135), (332, 198)]]","[[(214, 131), (282, 196)]]","[[(196, 123), (235, 190)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(360, 130), (318, 192)]]","[[(393, 195), (340, 133)]]","[[(410, 197), (345, 135)]]"
ea729b325bbf9762d2d31ba6dbae62b3,1,"[[(143, 209), (201, 265)]]","[[(361, 462), (332, 514)]]","[[(351, 458), (321, 513)]]","[[(300, 463), (342, 512)], [(356, 236), (308, 189)]]","[[(268, 463), (341, 514)], [(329, 236), (248, 173)]]","[[(227, 462), (298, 513)], [(187, 172), (281, 234)]]","[[(130, 171), (229, 234)], [(191, 462), (259, 511)]]","[[(96, 173), (185, 224)], [(166, 462), (229, 513)]]","[[(199, 512), (170, 465)], [(85, 164), (160, 219)]]","[[(161, 461), (188, 511)]]",N/M,"[[(251, 222), (291, 271)]]","[[(205, 214), (270, 264)]]","[[(166, 209), (247, 263)]]","[[(142, 211), (224, 263)]]","[[(127, 213), (205, 268)]]"
eac3d5c446fc041486d325a648a1e72c,1,"[[(288, 393), (204, 445)]]","[[(209, 389), (285, 446)]]","[[(278, 392), (217, 444)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(276, 389), (227, 442)]]","[[(279, 388), (214, 445)]]","[[(286, 391), (202, 443)]]"
eb358f0ab6a6175f8a9617f1e5530d6d,1,"[[(429, 197), (373, 242)]]","[[(427, 194), (374, 242)], [(351, 409), (303, 361)]]","[[(289, 357), (356, 411)], [(401, 187), (357, 242)]]","[[(370, 190), (321, 248)], [(264, 356), (343, 408)], [(361, 294), (324, 351)]]","[[(320, 354), (241, 406)], [(357, 298), (324, 344)], [(280, 186), (330, 236)]]","[[(204, 190), (276, 241)], [(286, 355), (219, 407)], [(340, 357), (297, 299)]]","[[(150, 189), (225, 239)], [(263, 354), (327, 301)]]","[[(180, 239), (109, 183)], [(228, 299), (292, 359)]]","[[(94, 180), (147, 233)], [(257, 300), (189, 353)]]","[[(86, 183), (134, 228)], [(209, 292), (175, 348)]]","[[(189, 298), (153, 356)]]","[[(148, 296), (190, 358)]]",N/M,N/M,N/M,N/M
eb3e1410bfa1f034f6bed038684cfc29,1,N/M,N/M,"[[(366, 347), (413, 414)]]","[[(372, 348), (419, 416)]]","[[(345, 350), (402, 412)]]","[[(376, 339), (312, 412)]]","[[(340, 338), (266, 413)]]","[[(290, 342), (216, 412)]]","[[(243, 338), (163, 414)]]","[[(203, 338), (118, 414)]]",N/M,N/M,N/M,N/M,N/M,N/M
ebd66ad6f4f712e118714fdd9bbc7846,1,N/M,N/M,N/M,N/M,"[[(344, 571), (316, 530)]]","[[(308, 575), (266, 528)]]","[[(273, 574), (215, 527)]]","[[(230, 576), (168, 528)]]","[[(193, 574), (142, 531)]]","[[(135, 578), (163, 528)]]","[[(294, 354), (337, 426)]]","[[(304, 427), (259, 354)]]","[[(265, 426), (223, 354)]]","[[(228, 422), (187, 349)]]","[[(205, 349), (169, 422)]]","[[(184, 353), (147, 423)]]"
ebf9858fc6af11b1d3e66dc2a5201bf1,1,"[[(374, 117), (437, 185)]]","[[(345, 114), (413, 185)]]","[[(309, 115), (373, 187)]]",N/M,N/M,N/M,"[[(406, 190), (277, 243)]]","[[(443, 174), (360, 215)], [(379, 192), (228, 239)]]","[[(443, 176), (331, 215)], [(323, 199), (169, 241)]]","[[(403, 177), (295, 219)], [(252, 196), (134, 237)]]","[[(343, 178), (256, 209)], [(227, 197), (177, 238)]]",N/M,N/M,"[[(366, 186), (297, 116)]]","[[(345, 114), (412, 185)]]","[[(373, 118), (440, 183)]]"
ec08e6f3d0e610914fcc26776554da85,1,"[[(260, 419), (223, 474)]]","[[(262, 424), (226, 480)]]","[[(279, 481), (232, 418)]]",N/M,N/M,N/M,"[[(314, 475), (263, 423)]]","[[(259, 430), (309, 475)]]","[[(254, 429), (303, 479)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(266, 417), (216, 475)]]"
ec892048fb389584eac857af4edfc2bd,1,"[[(295, 537), (356, 595)]]","[[(355, 245), (288, 301)], [(310, 537), (369, 594)]]","[[(272, 242), (365, 299)], [(307, 534), (358, 594)]]","[[(343, 229), (248, 296)], [(294, 536), (332, 593)]]","[[(230, 234), (310, 296)], [(267, 536), (299, 592)]]","[[(214, 237), (275, 297)], [(233, 535), (259, 588)]]","[[(241, 291), (199, 246)], [(229, 535), (199, 585)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(275, 594), (234, 533)]]","[[(301, 600), (255, 534)]]","[[(338, 592), (275, 534)]]"
ec9c7903d4665303f7d3150399af8d84,1,"[[(293, 522), (353, 592)], [(349, 225), (305, 288)]]","[[(309, 284), (355, 232)], [(369, 589), (306, 519)]]","[[(292, 235), (380, 293)], [(309, 518), (370, 593)]]","[[(358, 231), (272, 292)], [(294, 517), (364, 593)]]","[[(251, 232), (328, 291)], [(274, 517), (332, 592)]]","[[(229, 234), (286, 289)], [(245, 517), (286, 588)]]","[[(239, 237), (210, 295)], [(241, 510), (209, 589)], [(372, 239), (302, 197)]]","[[(176, 242), (200, 294)], [(201, 515), (170, 586)], [(338, 238), (266, 198)]]","[[(291, 197), (221, 238)]]","[[(251, 196), (175, 239)]]","[[(208, 196), (142, 239)]]",N/M,N/M,"[[(264, 521), (223, 590)]]","[[(297, 523), (248, 591)], [(320, 284), (282, 223)]]","[[(329, 591), (272, 524)], [(331, 278), (301, 225)]]"
ed6433fbbe878e362b4cf03d85418456,1,"[[(146, 84), (78, 144)]]","[[(76, 93), (152, 140)]]","[[(167, 87), (106, 143)]]","[[(264, 81), (316, 131)], [(148, 88), (206, 147)]]","[[(224, 80), (268, 133)]]","[[(195, 81), (228, 138)]]","[[(201, 85), (161, 146)]]","[[(189, 85), (138, 147)]]","[[(196, 84), (123, 146)]]","[[(210, 80), (131, 147)]]","[[(231, 84), (166, 142)]]",N/M,"[[(339, 76), (285, 132)]]","[[(287, 84), (225, 138)]]","[[(240, 85), (162, 141)]]","[[(185, 81), (106, 142)]]"
ede2eaf52e9d66850db0466c855d889e,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(439, 167), (346, 239)]]","[[(390, 167), (298, 238)]]","[[(330, 166), (242, 236)]]","[[(259, 168), (190, 238)]]","[[(192, 173), (147, 234)]]",N/M,N/M,N/M
edfaf43f833e92abb754d6e37b6bb2e9,1,N/M,N/M,"[[(369, 312), (338, 362)]]","[[(359, 310), (325, 359)]]","[[(301, 360), (354, 312)]]","[[(354, 312), (274, 363)]]","[[(317, 315), (238, 363)]]","[[(280, 364), (205, 318)]]","[[(295, 368), (358, 431)], [(245, 364), (177, 314)]]","[[(253, 371), (345, 432)], [(357, 595), (316, 658)], [(208, 363), (157, 315)]]","[[(301, 429), (203, 371)], [(276, 594), (309, 658)], [(185, 366), (152, 321)]]","[[(253, 370), (157, 433)], [(257, 593), (225, 656)]]","[[(212, 372), (133, 431)], [(208, 592), (169, 657)]]","[[(130, 593), (170, 655)]]","[[(119, 594), (151, 656)]]",N/M
ee08cba6fcdc5738a4ebcc8f6d57de03,1,"[[(149, 539), (204, 591)], [(186, 263), (107, 199)]]","[[(174, 538), (233, 592)], [(130, 192), (215, 263)]]","[[(209, 536), (262, 594)]]",N/M,N/M,"[[(290, 389), (360, 443)]]","[[(249, 390), (319, 440)]]","[[(206, 388), (280, 441)]]","[[(171, 391), (237, 444)]]","[[(157, 390), (200, 444)]]",N/M,N/M,"[[(274, 208), (213, 265)], [(221, 588), (192, 539)]]","[[(202, 269), (161, 212)], [(198, 538), (156, 596)]]","[[(121, 201), (182, 269)], [(178, 596), (134, 539)]]","[[(105, 198), (177, 273)], [(182, 533), (131, 593)]]"
ee58b1e752416fbd0c0928d1a49a13a6,1,"[[(72, 162), (134, 212)]]","[[(84, 165), (158, 210)]]","[[(127, 165), (195, 207)]]",N/M,N/M,"[[(339, 208), (386, 268)]]","[[(314, 203), (381, 266)]]","[[(359, 208), (279, 265)]]","[[(318, 209), (233, 265)]]","[[(271, 205), (194, 265)]]","[[(228, 204), (158, 266)]]","[[(189, 202), (139, 269)]]","[[(173, 202), (134, 269)]]",N/M,"[[(109, 168), (158, 215)]]","[[(73, 165), (137, 207)]]"
ee8559ead19b95eeb6129bd1c1d6205b,1,"[[(191, 536), (146, 599)]]","[[(175, 599), (232, 535)]]","[[(219, 602), (259, 534)]]","[[(253, 536), (283, 599)]]",N/M,N/M,"[[(347, 376), (389, 452)]]","[[(319, 376), (369, 451)]]","[[(279, 378), (330, 451)]]","[[(237, 378), (283, 451)]]","[[(194, 377), (237, 452)]]","[[(147, 373), (191, 446)], [(271, 538), (245, 597)]]","[[(227, 537), (203, 598)]]","[[(203, 538), (168, 600)]]","[[(188, 538), (143, 603)]]","[[(185, 538), (133, 600)]]"
eede02f9558ebf3c51f502b843826498,1,"[[(185, 247), (286, 282)]]","[[(305, 248), (201, 280)]]","[[(307, 252), (225, 280)]]",N/M,N/M,"[[(244, 224), (338, 260)]]","[[(188, 224), (288, 258)]]","[[(135, 225), (239, 258)]]","[[(106, 223), (192, 258)]]",N/M,N/M,N/M,N/M,N/M,"[[(258, 241), (178, 276)]]","[[(173, 246), (274, 279)]]"
ef54bd4acb418e3288009d97ea3d89d2,1,N/M,N/M,N/M,N/M,N/M,"[[(175, 163), (269, 212)]]","[[(113, 163), (224, 210)]]","[[(74, 160), (182, 211)], [(371, 93), (424, 141)]]","[[(154, 212), (46, 161)], [(375, 99), (446, 147)]]","[[(360, 89), (433, 149)]]","[[(330, 89), (392, 151)]]","[[(283, 87), (332, 149)]]","[[(267, 89), (222, 139)]]","[[(199, 88), (152, 136)]]","[[(147, 92), (100, 133)]]",N/M
ef65be68dc196d4024ad499a4efd03fa,1,"[[(432, 235), (325, 287)], [(74, 222), (154, 264)]]","[[(415, 237), (326, 284)], [(107, 219), (180, 264)]]","[[(383, 244), (309, 287)]]",N/M,N/M,N/M,N/M,N/M,N/M,"[[(343, 455), (288, 521)]]","[[(336, 454), (240, 516)]]","[[(199, 452), (293, 517)]]","[[(151, 455), (252, 520)]]","[[(156, 458), (208, 522)]]","[[(377, 239), (292, 286)], [(106, 224), (155, 264)]]","[[(419, 237), (310, 290)], [(74, 218), (151, 266)]]"
ef7bca7848bdf159c963a2a40bf50a09,1,N/M,N/M,N/M,N/M,"[[(350, 353), (279, 401)]]","[[(365, 357), (339, 415)], [(318, 356), (245, 397)]]","[[(358, 355), (328, 415)], [(205, 356), (280, 397)]]","[[(346, 420), (310, 355)], [(242, 354), (176, 399)]]","[[(326, 354), (277, 419)]]","[[(353, 105), (426, 166)], [(293, 356), (245, 419)]]","[[(327, 103), (391, 170)], [(261, 356), (215, 420)]]","[[(224, 354), (188, 420)], [(332, 102), (294, 162)]]","[[(200, 354), (165, 419)]]",N/M,N/M,N/M
ef8f036e4f9a914758e7216ec7ee71ea,1,N/M,N/M,N/M,N/M,N/M,"[[(312, 189), (359, 234)]]","[[(279, 188), (375, 229)]]","[[(246, 193), (345, 226)]]","[[(202, 190), (306, 225)]]","[[(267, 189), (162, 225)]]","[[(225, 189), (134, 226)]]","[[(194, 188), (150, 222)]]",N/M,N/M,N/M,N/M
efcc0a2063eb1e9a101b57ad94345747,1,"[[(282, 195), (206, 243)]]","[[(276, 197), (204, 244)]]","[[(269, 195), (206, 244)]]","[[(265, 199), (213, 243)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(245, 202), (298, 244)]]","[[(228, 198), (294, 245)]]","[[(217, 196), (290, 244)]]"
f03b8634f43016d4a5059b5d5484a688,1,"[[(71, 177), (182, 231)], [(202, 541), (142, 601)]]","[[(101, 176), (213, 229)], [(170, 604), (224, 541)]]","[[(151, 174), (242, 227)], [(212, 539), (251, 597)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(277, 596), (243, 537)]]","[[(238, 538), (190, 599)]]","[[(202, 536), (145, 597)]]","[[(97, 179), (157, 229)], [(197, 540), (122, 597)]]","[[(69, 179), (162, 228)], [(195, 541), (112, 597)]]"
f05041385764c64376615154799b3c16,1,"[[(272, 306), (185, 354)]]","[[(258, 306), (203, 349)]]","[[(261, 305), (214, 344)]]",N/M,N/M,"[[(298, 116), (338, 158)]]","[[(330, 116), (377, 161)], [(352, 531), (388, 580)]]","[[(352, 119), (399, 162)], [(340, 531), (386, 585)]]","[[(315, 529), (373, 585)], [(362, 114), (406, 163)]]","[[(388, 113), (349, 162)], [(275, 532), (341, 583)]]","[[(237, 582), (291, 530)], [(314, 113), (354, 167)]]","[[(304, 113), (269, 161)], [(239, 529), (201, 585)], [(259, 311), (295, 358)]]","[[(254, 117), (216, 156)], [(293, 310), (227, 357)], [(190, 533), (158, 581)]]","[[(299, 307), (207, 355)], [(202, 113), (167, 152)], [(153, 534), (128, 572)]]","[[(292, 305), (183, 358)]]","[[(282, 306), (173, 357)]]"
f0d8f82935f2c51431adf443e10616c6,1,"[[(312, 243), (190, 314)], [(112, 213), (196, 273)]]","[[(308, 244), (196, 311)], [(120, 213), (208, 277)]]","[[(303, 248), (214, 313)], [(156, 210), (232, 269)]]","[[(286, 247), (227, 312)]]",N/M,"[[(250, 258), (202, 313)], [(259, 141), (301, 178)]]","[[(295, 144), (343, 189)]]","[[(327, 140), (378, 188)]]","[[(349, 136), (400, 186)]]","[[(395, 179), (351, 136)]]","[[(382, 174), (338, 132)]]","[[(339, 129), (299, 179)], [(306, 310), (252, 257)]]","[[(296, 130), (255, 173)], [(227, 248), (284, 310)]]","[[(246, 131), (210, 170)], [(217, 245), (302, 313)], [(209, 217), (168, 272)]]","[[(204, 130), (160, 169)], [(140, 209), (194, 271)], [(202, 244), (307, 311)]]","[[(106, 211), (191, 272)], [(199, 246), (306, 311)], [(159, 130), (124, 167)]]"
f0d9fcb2edeb34c694d3cb4602b83fda,1,"[[(426, 206), (333, 272)]]","[[(417, 204), (333, 264)]]","[[(385, 209), (324, 261)], [(393, 524), (346, 460)]]","[[(328, 458), (383, 527)]]","[[(296, 457), (366, 528)]]","[[(251, 457), (317, 525)]]","[[(205, 458), (266, 523)]]","[[(157, 456), (221, 528)]]","[[(130, 456), (188, 527)]]","[[(118, 459), (166, 526)]]","[[(161, 457), (120, 528)]]","[[(173, 467), (134, 523)]]",N/M,N/M,N/M,"[[(411, 207), (324, 260)]]"
f0e2e0da0d391e1d34628e26080c89ac,1,"[[(320, 211), (192, 265)]]","[[(311, 219), (197, 268)]]","[[(196, 267), (305, 214)]]","[[(204, 263), (292, 217)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(320, 264), (229, 220)]]","[[(317, 261), (210, 215)]]","[[(314, 265), (217, 219)]]"
f19f248adb562842f69fe8255e50a3b6,1,"[[(317, 544), (391, 590)], [(452, 183), (362, 235)]]","[[(322, 545), (393, 587)], [(437, 182), (363, 235)]]","[[(320, 542), (374, 587)], [(397, 179), (345, 230)]]","[[(299, 540), (342, 587)]]","[[(302, 589), (270, 547)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(280, 590), (238, 549)]]","[[(317, 593), (272, 545)]]","[[(369, 589), (297, 544)], [(436, 184), (339, 237)]]"
f1d5226e5afc63f5a696b7b1b64ae751,1,"[[(129, 214), (182, 258)]]","[[(138, 212), (206, 257)]]","[[(168, 210), (234, 265)]]","[[(203, 211), (259, 262)], [(366, 303), (337, 367)]]","[[(360, 301), (322, 364)]]","[[(348, 299), (307, 369)]]","[[(327, 298), (275, 370)]]","[[(286, 299), (241, 369)]]","[[(247, 302), (207, 371)]]","[[(218, 369), (175, 302)]]","[[(189, 366), (152, 302)]]","[[(136, 301), (178, 363)]]",N/M,N/M,N/M,"[[(178, 266), (130, 220)]]"
f2c1d30f352f6b5ab8dd5da31f85ee1d,1,"[[(340, 114), (420, 190)]]","[[(326, 115), (397, 190)]]","[[(298, 115), (367, 192)]]","[[(265, 111), (310, 190)]]","[[(255, 108), (225, 192)]]",N/M,"[[(338, 523), (379, 566)]]","[[(324, 521), (387, 566)], [(246, 573), (208, 647)]]","[[(301, 523), (360, 565)], [(222, 575), (171, 647)]]","[[(267, 521), (315, 568)], [(213, 576), (149, 646)]]","[[(268, 520), (227, 569)], [(200, 577), (141, 646)]]",N/M,N/M,"[[(288, 119), (339, 193)]]","[[(314, 118), (379, 191)]]","[[(336, 113), (414, 191)]]"
f34d53ab1ffdf510f8fad55a58e8d739,1,"[[(138, 483), (170, 541)], [(354, 482), (329, 538)]]","[[(362, 539), (327, 481)]]","[[(328, 478), (368, 532)]]","[[(304, 478), (359, 537)]]","[[(270, 473), (353, 534)]]","[[(232, 474), (317, 531)]]","[[(200, 471), (275, 533)]]","[[(185, 473), (231, 528)]]","[[(164, 471), (194, 529)], [(382, 474), (341, 540)]]","[[(360, 473), (310, 542)]]","[[(319, 474), (272, 541)]]","[[(224, 476), (270, 543)]]","[[(171, 473), (219, 542)]]","[[(134, 477), (179, 541)]]","[[(110, 473), (160, 541)]]","[[(112, 474), (158, 537)]]"
f35a31e8b666ba97841c98ae6a26f3ef,1,"[[(343, 515), (310, 450)]]","[[(304, 452), (347, 512)]]","[[(289, 452), (338, 516)]]","[[(265, 450), (313, 513)]]","[[(247, 450), (288, 515)]]","[[(215, 450), (257, 514)]]","[[(356, 253), (298, 194)], [(191, 452), (226, 514)]]","[[(270, 198), (334, 250)]]","[[(236, 203), (299, 250)]]","[[(262, 202), (200, 249)]]","[[(227, 197), (171, 249)]]",N/M,N/M,"[[(301, 454), (261, 516)]]","[[(320, 455), (285, 510)]]","[[(335, 453), (304, 513)]]"
f35d959849fa91257d5bab0b7dd9f19c,1,"[[(132, 445), (169, 520)]]","[[(155, 451), (195, 520)]]","[[(197, 449), (233, 519)], [(371, 518), (401, 570)]]","[[(363, 517), (399, 597)]]","[[(337, 516), (375, 594)]]","[[(299, 516), (331, 598)]]","[[(389, 255), (294, 323)], [(250, 517), (283, 596)]]","[[(357, 257), (250, 323)], [(231, 515), (198, 601)]]","[[(306, 255), (195, 329)], [(189, 514), (153, 598)], [(390, 518), (362, 450)]]","[[(365, 441), (318, 521)], [(158, 516), (117, 598)], [(258, 243), (147, 327)]]","[[(314, 442), (276, 518)], [(146, 517), (103, 595)], [(211, 245), (120, 327)]]","[[(270, 444), (222, 519)]]","[[(222, 446), (171, 518)]]","[[(180, 445), (134, 519)]]","[[(158, 443), (118, 520)]]","[[(155, 520), (118, 447)]]"
f43eaa14eb598d744ebbca0c3cce454b,1,"[[(189, 517), (134, 589)]]","[[(376, 248), (315, 318)], [(155, 518), (210, 587)]]","[[(371, 250), (293, 321)], [(187, 516), (239, 589)]]","[[(226, 515), (274, 585)], [(380, 247), (268, 328)]]","[[(365, 255), (240, 328)], [(274, 517), (315, 581)]]","[[(315, 248), (214, 329)]]","[[(266, 255), (197, 328)]]","[[(364, 196), (261, 229)]]","[[(317, 201), (203, 225)]]","[[(259, 197), (151, 231)]]","[[(323, 521), (294, 586)]]","[[(281, 517), (245, 587)]]","[[(242, 517), (197, 590)]]","[[(209, 519), (160, 589)]]","[[(191, 518), (135, 587)]]","[[(183, 516), (128, 586)]]"
f49798fea19cafb93d31109d7bfce948,1,"[[(182, 473), (146, 540)]]",N/M,N/M,N/M,N/M,"[[(305, 583), (356, 649)]]","[[(317, 579), (366, 650)]]","[[(323, 589), (371, 652)]]","[[(311, 589), (349, 652)]]",N/M,"[[(347, 469), (312, 530)]]","[[(318, 470), (275, 536)]]","[[(286, 469), (234, 538)]]","[[(253, 472), (195, 536)]]","[[(218, 471), (164, 537)]]","[[(191, 472), (151, 544)]]"
f4c06c10ec1e5a4ef33018f2febd8d2e,1,"[[(100, 198), (188, 262)]]","[[(121, 202), (204, 261)]]","[[(167, 203), (230, 262)]]",N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(290, 208), (239, 266)]]",N/M,"[[(150, 200), (193, 266)]]","[[(112, 198), (176, 266)]]","[[(95, 200), (178, 261)]]"
f5283ffe7e484ffc640ebcf62b534f7b,1,"[[(77, 161), (172, 203)]]","[[(93, 154), (188, 202)]]","[[(411, 586), (372, 510)], [(136, 153), (211, 207)]]","[[(402, 586), (356, 507)]]","[[(375, 592), (325, 507)]]","[[(361, 436), (328, 365)], [(325, 592), (278, 510)]]","[[(372, 439), (331, 362)], [(272, 509), (226, 589)]]","[[(368, 436), (324, 360)], [(219, 509), (173, 590)]]","[[(305, 360), (354, 438)], [(180, 508), (132, 589)]]","[[(274, 364), (324, 437)], [(155, 509), (105, 590)]]","[[(242, 366), (290, 436)], [(153, 510), (104, 591)]]","[[(342, 156), (304, 197)], [(203, 365), (251, 438)], [(163, 507), (120, 590)]]","[[(275, 154), (243, 194)], [(177, 364), (221, 439)]]","[[(170, 153), (207, 195)], [(157, 359), (202, 437)]]","[[(117, 155), (191, 200)], [(185, 360), (148, 434)]]","[[(79, 157), (177, 204)], [(181, 365), (145, 432)]]"
f5610c13360bc50bd938899b41004fb6,1,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"[[(329, 473), (357, 516)]]","[[(291, 466), (333, 522)]]","[[(245, 469), (317, 520)]]","[[(205, 469), (277, 520)]]","[[(164, 466), (240, 521)]]","[[(204, 466), (151, 520)]]",N/M,N/M
f58f9f63785b5e7c996cacab2e1f582f,1,N/M,N/M,N/M,"[[(335, 515), (367, 586)]]","[[(349, 515), (299, 586)]]","[[(310, 516), (254, 588)]]","[[(277, 514), (205, 587)]]","[[(244, 516), (170, 586)]]","[[(210, 518), (147, 586)]]","[[(190, 515), (135, 587)]]","[[(138, 520), (191, 588)]]","[[(154, 517), (194, 588)]]",N/M,N/M,N/M,N/M
f5de108716847e3c83798eaf24ea1af7,1,"[[(183, 576), (147, 647)]]","[[(212, 573), (170, 650)]]","[[(255, 649), (212, 577)]]","[[(255, 581), (302, 650)]]",N/M,"[[(314, 580), (369, 645)]]","[[(333, 580), (388, 650)]]","[[(340, 580), (389, 651)]]","[[(334, 580), (370, 648)]]","[[(305, 581), (337, 646)]]","[[(262, 579), (289, 644)]]","[[(241, 579), (213, 646)]]",N/M,"[[(196, 585), (170, 638)]]","[[(175, 581), (143, 642)]]","[[(172, 578), (134, 648)]]"
